Tile Identifier,Acquisition Date,Tile Grid Region,Tile Grid Horizontal,Tile Grid Vertical,Tile Production Date,Cloud Cover,Cloud Shadow,Snow Ice,Fill (No Data),Spacecraft Identifier,Sensor Identifier,Scene Count,Datum,Map Projection,Units,ARD Version,Level-1 Collection Number,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LR Corner Lat,LR Corner Long,LL Corner Lat,LL Corner Long,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LR Corner Lat dec,LR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_CU_003003_19931212_20170915_C01_V01,1993/12/12,CU,3,3,2017/09/15,96.4886,3.0857,.7267,77.6458,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19931212_20170915_C01_V01,LT05_CU_003003_19931212_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19931212_C01_V01
LT05_CU_003003_19931126_20170915_C01_V01,1993/11/26,CU,3,3,2017/09/15,31.7913,1.2554,54.9851,61.6482,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19931126_20170915_C01_V01,LT05_CU_003003_19931126_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19931126_C01_V01
LT05_CU_003003_19931124_20170915_C01_V01,1993/11/24,CU,3,3,2017/09/15,4.3363,.2602,33.9408,75.9772,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19931124_20170915_C01_V01,LT05_CU_003003_19931124_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19931124_C01_V01
LT05_CU_003003_19931110_20170915_C01_V01,1993/11/10,CU,3,3,2017/09/15,.4965,.1205,.2125,62.2264,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19931110_20170915_C01_V01,LT05_CU_003003_19931110_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19931110_C01_V01
LT05_CU_003003_19931108_20170915_C01_V01,1993/11/08,CU,3,3,2017/09/15,65.5341,2.5427,.2471,75.2547,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19931108_20170915_C01_V01,LT05_CU_003003_19931108_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19931108_C01_V01
LT05_CU_003003_19931101_20170915_C01_V01,1993/11/01,CU,3,3,2017/09/15,17.2217,1.5308,.1974,1.8348,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19931101_20170915_C01_V01,LT05_CU_003003_19931101_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19931101_C01_V01
LT05_CU_003003_19931025_20170915_C01_V01,1993/10/25,CU,3,3,2017/09/15,.2415,.033,.1316,61.9184,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19931025_20170915_C01_V01,LT05_CU_003003_19931025_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19931025_C01_V01
LT05_CU_003003_19931023_20170915_C01_V01,1993/10/23,CU,3,3,2017/09/15,100,0,.0001,96.7352,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19931023_20170915_C01_V01,LT05_CU_003003_19931023_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19931023_C01_V01
LT05_CU_003003_19931016_20170915_C01_V01,1993/10/16,CU,3,3,2017/09/15,82.6864,8.9071,.4174,25.588,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19931016_20170915_C01_V01,LT05_CU_003003_19931016_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19931016_C01_V01
LT05_CU_003003_19930930_20170915_C01_V01,1993/09/30,CU,3,3,2017/09/15,29.1221,3.746,.0422,1.7283,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930930_20170915_C01_V01,LT05_CU_003003_19930930_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930930_C01_V01
LT05_CU_003003_19930923_20170915_C01_V01,1993/09/23,CU,3,3,2017/09/15,.3568,.0436,.0794,62.1418,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930923_20170915_C01_V01,LT05_CU_003003_19930923_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930923_C01_V01
LT05_CU_003003_19930921_20170915_C01_V01,1993/09/21,CU,3,3,2017/09/15,.0154,.0004,0,74.863,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930921_20170915_C01_V01,LT05_CU_003003_19930921_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930921_C01_V01
LT05_CU_003003_19930907_20170915_C01_V01,1993/09/07,CU,3,3,2017/09/15,.4623,.0766,.065,62.477,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930907_20170915_C01_V01,LT05_CU_003003_19930907_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930907_C01_V01
LT05_CU_003003_19930829_20170915_C01_V01,1993/08/29,CU,3,3,2017/09/15,.2554,.0944,.0394,1.7885,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930829_20170915_C01_V01,LT05_CU_003003_19930829_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930829_C01_V01
LT05_CU_003003_19930813_20170915_C01_V01,1993/08/13,CU,3,3,2017/09/15,82.511,1.2842,.0759,1.8043,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930813_20170915_C01_V01,LT05_CU_003003_19930813_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930813_C01_V01
LT05_CU_003003_19930806_20170915_C01_V01,1993/08/06,CU,3,3,2017/09/15,16.586,.7038,.1025,62.9329,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930806_20170915_C01_V01,LT05_CU_003003_19930806_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930806_C01_V01
LT05_CU_003003_19930804_20170915_C01_V01,1993/08/04,CU,3,3,2017/09/15,.0145,0,0,74.9448,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930804_20170915_C01_V01,LT05_CU_003003_19930804_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930804_C01_V01
LT05_CU_003003_19930705_20170917_C01_V01,1993/07/05,CU,3,3,2017/09/17,50.3824,1.5569,.2893,77.5854,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930705_20170917_C01_V01,LT05_CU_003003_19930705_20170917_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930705_C01_V01
LT05_CU_003003_19930626_20170915_C01_V01,1993/06/26,CU,3,3,2017/09/15,52.6617,4.2957,.1565,1.7559,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930626_20170915_C01_V01,LT05_CU_003003_19930626_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930626_C01_V01
LT05_CU_003003_19930619_20170917_C01_V01,1993/06/19,CU,3,3,2017/09/17,25.0051,1.5494,.3949,60.9606,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930619_20170917_C01_V01,LT05_CU_003003_19930619_20170917_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930619_C01_V01
LT05_CU_003003_19930603_20170915_C01_V01,1993/06/03,CU,3,3,2017/09/15,91.0338,1.2433,.1321,59.8459,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930603_20170915_C01_V01,LT05_CU_003003_19930603_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930603_C01_V01
LT05_CU_003003_19930518_20170915_C01_V01,1993/05/18,CU,3,3,2017/09/15,51.5012,5.2607,1.2539,60.4989,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930518_20170915_C01_V01,LT05_CU_003003_19930518_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930518_C01_V01
LT05_CU_003003_19930516_20170915_C01_V01,1993/05/16,CU,3,3,2017/09/15,1.4046,.7037,.0001,76.7326,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930516_20170915_C01_V01,LT05_CU_003003_19930516_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930516_C01_V01
LT05_CU_003003_19930509_20170915_C01_V01,1993/05/09,CU,3,3,2017/09/15,8.9755,1.8986,3.4883,2.3531,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930509_20170915_C01_V01,LT05_CU_003003_19930509_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930509_C01_V01
LT05_CU_003003_19930502_20170915_C01_V01,1993/05/02,CU,3,3,2017/09/15,89.5658,2.8651,.943,60.6215,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930502_20170915_C01_V01,LT05_CU_003003_19930502_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930502_C01_V01
LT05_CU_003003_19930430_20170915_C01_V01,1993/04/30,CU,3,3,2017/09/15,63.0552,6.5767,.0751,77.1019,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930430_20170915_C01_V01,LT05_CU_003003_19930430_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930430_C01_V01
LT05_CU_003003_19930414_20170915_C01_V01,1993/04/14,CU,3,3,2017/09/15,38.2788,6.2867,.0325,76.5084,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930414_20170915_C01_V01,LT05_CU_003003_19930414_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930414_C01_V01
LT05_CU_003003_19930407_20170915_C01_V01,1993/04/07,CU,3,3,2017/09/15,60.9999,4.1243,7.5676,1.9887,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930407_20170915_C01_V01,LT05_CU_003003_19930407_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930407_C01_V01
LT05_CU_003003_19930315_20170915_C01_V01,1993/03/15,CU,3,3,2017/09/15,94.6043,3.4979,2.45,78.1523,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930315_20170915_C01_V01,LT05_CU_003003_19930315_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930315_C01_V01
LT05_CU_003003_19930306_20170917_C01_V01,1993/03/06,CU,3,3,2017/09/17,58.4226,3.0254,20.3896,1.9636,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930306_20170917_C01_V01,LT05_CU_003003_19930306_20170917_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930306_C01_V01
LT05_CU_003003_19930227_20170915_C01_V01,1993/02/27,CU,3,3,2017/09/15,2.951,.3458,64.1998,61.873,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930227_20170915_C01_V01,LT05_CU_003003_19930227_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930227_C01_V01
LT05_CU_003003_19930225_20170915_C01_V01,1993/02/25,CU,3,3,2017/09/15,4.4112,.2906,27.4772,74.5256,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930225_20170915_C01_V01,LT05_CU_003003_19930225_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930225_C01_V01
LT05_CU_003003_19930218_20170915_C01_V01,1993/02/18,CU,3,3,2017/09/15,65.1596,11.3758,1.7986,25.029,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930218_20170915_C01_V01,LT05_CU_003003_19930218_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930218_C01_V01
LT05_CU_003003_19930202_20170915_C01_V01,1993/02/02,CU,3,3,2017/09/15,31.3048,7.2611,10.0122,1.9093,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930202_20170915_C01_V01,LT05_CU_003003_19930202_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930202_C01_V01
LT05_CU_003003_19930126_20170915_C01_V01,1993/01/26,CU,3,3,2017/09/15,21.3209,5.5867,53.1435,61.6195,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930126_20170915_C01_V01,LT05_CU_003003_19930126_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930126_C01_V01
LT05_CU_003003_19930117_20170915_C01_V01,1993/01/17,CU,3,3,2017/09/15,27.4087,3.0852,41.6531,25.3345,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930117_20170915_C01_V01,LT05_CU_003003_19930117_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930117_C01_V01
LT05_CU_003003_19930110_20170915_C01_V01,1993/01/10,CU,3,3,2017/09/15,85.8459,2.2077,16.2126,77.2226,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930110_20170915_C01_V01,LT05_CU_003003_19930110_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930110_C01_V01
LT05_CU_003003_19930101_20170915_C01_V01,1993/01/01,CU,3,3,2017/09/15,91.1855,1.6842,7.4836,25.4,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19930101_20170915_C01_V01,LT05_CU_003003_19930101_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19930101_C01_V01
LT05_CU_003003_19921225_20170915_C01_V01,1992/12/25,CU,3,3,2017/09/15,4.9675,1.7712,49.4623,61.8531,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19921225_20170915_C01_V01,LT05_CU_003003_19921225_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19921225_C01_V01
LT05_CU_003003_19921223_20170915_C01_V01,1992/12/23,CU,3,3,2017/09/15,95.279,1.3954,1.8831,97.1968,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19921223_20170915_C01_V01,LT05_CU_003003_19921223_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19921223_C01_V01
LT05_CU_003003_19921209_20170915_C01_V01,1992/12/09,CU,3,3,2017/09/15,98.8047,.6665,.8035,60.8373,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19921209_20170915_C01_V01,LT05_CU_003003_19921209_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19921209_C01_V01
LT05_CU_003003_19921207_20170915_C01_V01,1992/12/07,CU,3,3,2017/09/15,99.9485,.0498,.0168,97.4598,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19921207_20170915_C01_V01,LT05_CU_003003_19921207_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19921207_C01_V01
