Tile Identifier,Acquisition Date,Tile Grid Region,Tile Grid Horizontal,Tile Grid Vertical,Tile Production Date,Cloud Cover,Cloud Shadow,Snow Ice,Fill (No Data),Spacecraft Identifier,Sensor Identifier,Scene Count,Datum,Map Projection,Units,ARD Version,Level-1 Collection Number,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LR Corner Lat,LR Corner Long,LL Corner Lat,LL Corner Long,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LR Corner Lat dec,LR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_CU_003003_19910411_20170914_C01_V01,1991/04/11,CU,3,3,2017/09/14,32.2877,4.9815,34.9373,62.4721,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910411_20170914_C01_V01,LT05_CU_003003_19910411_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910411_C01_V01
LT05_CU_003003_19910612_20170914_C01_V01,1991/06/12,CU,3,3,2017/09/14,77.9987,6.1918,.0293,75.7303,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910612_20170914_C01_V01,LT05_CU_003003_19910612_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910612_C01_V01
LT05_CU_003003_19850519_20170913_C01_V01,1985/05/19,CU,3,3,2017/09/13,79.9933,3.0146,1.2524,26.0851,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19850519_20170913_C01_V01,LT05_CU_003003_19850519_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19850519_C01_V01
LT05_CU_003003_19890428_20170914_C01_V01,1989/04/28,CU,3,3,2017/09/14,38.7899,3.2396,.1867,2.9425,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19890428_20170914_C01_V01,LT05_CU_003003_19890428_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19890428_C01_V01
LT05_CU_003003_19910427_20170914_C01_V01,1991/04/27,CU,3,3,2017/09/14,90.1131,3.7499,4.9797,62.1026,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910427_20170914_C01_V01,LT05_CU_003003_19910427_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910427_C01_V01
LT05_CU_003003_19850629_20170913_C01_V01,1985/06/29,CU,3,3,2017/09/13,17.7872,2.8086,.3424,60.4189,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19850629_20170913_C01_V01,LT05_CU_003003_19850629_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19850629_C01_V01
LT05_CU_003003_19850410_20170913_C01_V01,1985/04/10,CU,3,3,2017/09/13,88.5636,3.1993,2.7135,63.2201,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19850410_20170913_C01_V01,LT05_CU_003003_19850410_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19850410_C01_V01
LT05_CU_003003_19910425_20170914_C01_V01,1991/04/25,CU,3,3,2017/09/14,75.3044,11.0376,.0954,74.8364,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910425_20170914_C01_V01,LT05_CU_003003_19910425_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910425_C01_V01
LT05_CU_003003_19910504_20170914_C01_V01,1991/05/04,CU,3,3,2017/09/14,31.3295,2.7759,3.5612,2.1195,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910504_20170914_C01_V01,LT05_CU_003003_19910504_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910504_C01_V01
LT05_CU_003003_19870329_20170914_C01_V01,1987/03/29,CU,3,3,2017/09/14,.0438,.0149,.0005,72.4874,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870329_20170914_C01_V01,LT05_CU_003003_19870329_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870329_C01_V01
LT05_CU_003003_19870209_20170914_C01_V01,1987/02/09,CU,3,3,2017/09/14,84.2748,15.7252,0,71.45,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19870209_20170914_C01_V01,LT05_CU_003003_19870209_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19870209_C01_V01
LT05_CU_003003_19910513_20170914_C01_V01,1991/05/13,CU,3,3,2017/09/14,99.8753,.1247,0,77.9065,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910513_20170914_C01_V01,LT05_CU_003003_19910513_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910513_C01_V01
LT05_CU_003003_19910605_20170914_C01_V01,1991/06/05,CU,3,3,2017/09/14,45.6095,6.6695,.3851,2.3869,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910605_20170914_C01_V01,LT05_CU_003003_19910605_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910605_C01_V01
LT05_CU_003003_19910714_20170914_C01_V01,1991/07/14,CU,3,3,2017/09/14,1.3367,.751,0,76.9465,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910714_20170914_C01_V01,LT05_CU_003003_19910714_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910714_C01_V01
LT05_CU_003003_19910801_20170914_C01_V01,1991/08/01,CU,3,3,2017/09/14,14.8364,2.1716,.1732,60.3178,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910801_20170914_C01_V01,LT05_CU_003003_19910801_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910801_C01_V01
LT05_CU_003003_19910707_20170914_C01_V01,1991/07/07,CU,3,3,2017/09/14,.4026,.0817,.0978,2.4198,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910707_20170914_C01_V01,LT05_CU_003003_19910707_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910707_C01_V01
LT05_CU_003003_19910630_20170914_C01_V01,1991/06/30,CU,3,3,2017/09/14,86.138,6.3846,.0192,59.4817,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910630_20170914_C01_V01,LT05_CU_003003_19910630_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910630_C01_V01
LT05_CU_003003_19910409_20170914_C01_V01,1991/04/09,CU,3,3,2017/09/14,73.556,7.3506,.2374,74.7718,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910409_20170914_C01_V01,LT05_CU_003003_19910409_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910409_C01_V01
LT05_CU_003003_19910723_20170914_C01_V01,1991/07/23,CU,3,3,2017/09/14,26.6856,4.9637,.0389,2.5374,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910723_20170914_C01_V01,LT05_CU_003003_19910723_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910723_C01_V01
LT05_CU_003003_19910730_20170914_C01_V01,1991/07/30,CU,3,3,2017/09/14,.8358,.3895,0,77.0958,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910730_20170914_C01_V01,LT05_CU_003003_19910730_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910730_C01_V01
LT05_CU_003003_19910916_20170914_C01_V01,1991/09/16,CU,3,3,2017/09/14,.1249,.0178,0,97.7103,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910916_20170914_C01_V01,LT05_CU_003003_19910916_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910916_C01_V01
LT05_CU_003003_19910815_20170914_C01_V01,1991/08/15,CU,3,3,2017/09/14,.0019,0,0,75.2976,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910815_20170914_C01_V01,LT05_CU_003003_19910815_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910815_C01_V01
LT05_CU_003003_19910817_20170914_C01_V01,1991/08/17,CU,3,3,2017/09/14,2.801,.3204,.0467,61.6597,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910817_20170914_C01_V01,LT05_CU_003003_19910817_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910817_C01_V01
LT05_CU_003003_19911018_20170914_C01_V01,1991/10/18,CU,3,3,2017/09/14,9.0322,6.5041,.001,78.3555,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19911018_20170914_C01_V01,LT05_CU_003003_19911018_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19911018_C01_V01
LT05_CU_003003_19910902_20170914_C01_V01,1991/09/02,CU,3,3,2017/09/14,.4068,.0611,.0977,60.5733,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910902_20170914_C01_V01,LT05_CU_003003_19910902_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910902_C01_V01
LT05_CU_003003_19910909_20170914_C01_V01,1991/09/09,CU,3,3,2017/09/14,.2988,.1604,.0339,2.4241,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910909_20170914_C01_V01,LT05_CU_003003_19910909_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910909_C01_V01
LT05_CU_003003_19911027_20170914_C01_V01,1991/10/27,CU,3,3,2017/09/14,85.2071,4.1608,1.0852,2.3744,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19911027_20170914_C01_V01,LT05_CU_003003_19911027_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19911027_C01_V01
LT05_CU_003003_19910824_20170914_C01_V01,1991/08/24,CU,3,3,2017/09/14,24.0287,7.2643,.0418,2.0166,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910824_20170914_C01_V01,LT05_CU_003003_19910824_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910824_C01_V01
LT05_CU_003003_19911011_20170914_C01_V01,1991/10/11,CU,3,3,2017/09/14,.8249,.1472,.02,2.4709,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19911011_20170914_C01_V01,LT05_CU_003003_19911011_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19911011_C01_V01
LT05_CU_003003_19910918_20170914_C01_V01,1991/09/18,CU,3,3,2017/09/14,.2876,.0275,.068,59.7551,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910918_20170914_C01_V01,LT05_CU_003003_19910918_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910918_C01_V01
LT05_CU_003003_19911020_20170914_C01_V01,1991/10/20,CU,3,3,2017/09/14,.3462,.0679,.0507,59.3526,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19911020_20170914_C01_V01,LT05_CU_003003_19911020_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19911020_C01_V01
LT05_CU_003003_19910925_20170914_C01_V01,1991/09/25,CU,3,3,2017/09/14,.2097,.0388,.0249,2.2705,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19910925_20170914_C01_V01,LT05_CU_003003_19910925_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19910925_C01_V01
LT05_CU_003003_19911004_20170914_C01_V01,1991/10/04,CU,3,3,2017/09/14,.2038,.0102,.0703,60.5837,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19911004_20170914_C01_V01,LT05_CU_003003_19911004_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19911004_C01_V01
LT05_CU_003003_19920413_20170914_C01_V01,1992/04/13,CU,3,3,2017/09/14,84.882,6.168,1.4815,57.1093,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19920413_20170914_C01_V01,LT05_CU_003003_19920413_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19920413_C01_V01
LT05_CU_003003_19920328_20170914_C01_V01,1992/03/28,CU,3,3,2017/09/14,6.3458,1.6839,2.5804,57.6792,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19920328_20170914_C01_V01,LT05_CU_003003_19920328_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19920328_C01_V01
LT05_CU_003003_19920319_20170914_C01_V01,1992/03/19,CU,3,3,2017/09/14,12.3021,3.5071,3.8666,3.3498,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19920319_20170914_C01_V01,LT05_CU_003003_19920319_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19920319_C01_V01
LT05_CU_003003_19920607_20170914_C01_V01,1992/06/07,CU,3,3,2017/09/14,8.3523,2.9775,.1162,3.4339,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19920607_20170914_C01_V01,LT05_CU_003003_19920607_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19920607_C01_V01
LT05_CU_003003_19920614_20170915_C01_V01,1992/06/14,CU,3,3,2017/09/15,67.1254,7.3721,.6636,79.4853,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19920614_20170915_C01_V01,LT05_CU_003003_19920614_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19920614_C01_V01
LT05_CU_003003_19920616_20170914_C01_V01,1992/06/16,CU,3,3,2017/09/14,90.9983,.7493,.1931,57.1938,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19920616_20170914_C01_V01,LT05_CU_003003_19920616_20170914_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19920616_C01_V01
LT05_CU_003003_19920522_20170915_C01_V01,1992/05/22,CU,3,3,2017/09/15,79.4912,6.0685,.6881,3.3413,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19920522_20170915_C01_V01,LT05_CU_003003_19920522_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19920522_C01_V01
LT05_CU_003003_19920506_20170915_C01_V01,1992/05/06,CU,3,3,2017/09/15,.6248,.1484,.2593,3.3662,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19920506_20170915_C01_V01,LT05_CU_003003_19920506_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19920506_C01_V01
LT04_CU_003003_19920802_20170915_C01_V01,1992/08/02,CU,3,3,2017/09/15,29.0907,2.1117,.0289,1.5172,LANDSAT_4,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT04_CU_003003_19920802_20170915_C01_V01,LT04_CU_003003_19920802_20170915_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT04_CU_003003_19920802_C01_V01
